product_id,product_title,product_description,review_text,image_paths,label
prod_16,URBAN PIPE Fashionable Cargo Pants For Men 6 Pocket Drawstring Pant High Quality Bottoms 42917,"Discover the perfect blend of style and comfort with the URBAN PIPE Cargo Pants for Men. Designed for a modern urban look, these oversized pants feature multiple pockets and a versatile wide-leg design.
Functional Design: Equipped with 6 pockets for ample storage.
Stylish Fit: Oversized hip-hop style with wide-leg straight cut.
Adjustable Comfort: Drawstring waist for a customizable fit.
Add these trendy cargo pants to your wardrobe and elevate your casual outfits effortlessly!",Appearance: same as advertised | Material Quality: just fine | Colour: correct,ph-11134103-7rasc-m9cifzx6bgjx08.jpg;ph-11134103-7rash-m9cifzx6cv4d78.jpg;ph-11134103-7rasd-m9cifzx6e9otac.jpg;ph-11134103-7rasj-m9ciodakzese23.jpg,1
prod_17,Baggy Jeans Korean Style Jeans pants for Men straight cut Men's denim pants for men wide leg pants comfortable pants,"🌴S(27/28) Waist 26.7"" Length 38.1"" Hips 40.1"" 150-160cm. 40-45kg.
🌴M(29/30) Waist 28.7"" Length 38.5"" Hips 41.7"" 160-165cm. 45-55kg.
🌴L(31) Waist 30.7"" Length 38.9"" Hips 43.3"" 165-170cm. 55-60kg.
🌴XL(32/33) Waist 32.6"" Length 39.3"" Hips 44.4"" 165-173cm. 60-65kg.
🌴XXL(34/36) Waist 34.6"" Length 39.7"" Hips 46"" 170-175cm. 65-70kg.
🌴XXXL(38) Waist 36.6"" Length 40.1"" Hips 47.6"" 170-175cm. 70-80kg.",Material Quality: 6/10 | Appearance: 5/10 | HALATA NAMANG FAKE YUNG IBANG REVIEWS CUZ GIRL HINDI TALAGA SIYA GANON SA PICTURE. PERO GOODS NA FOR PRICE NIYA PERO ANLAYO TALAGA WAG MAG EXPECT,ph-11134103-7rasl-m9gwft1wvw370e.jpg,0
prod_08,Inplay S500 Wired RGB Gaming Headset With Mic Surround Sound Over Ear Headphone For PC Laptop,"Inplay Official Service Center Guranteed
Variation
Brand: Inplay
Model: S500
Driver Diameter: 50mm
Impedance: 32Ω@1KHZ
Sensitivity: 115-121db at 1KHZ 1mV
Frequency Response: 20hz-20khz
Light Effect: Colorful led light
Cable Length: 1.8m
Product Size:190*170*90mm
Product Weight: 228-248g
Warranty: 6 Months
Microphone Parameters
Sensitivity: -38-42dB@1KHz
Input mode: DC 3.5 plug
Signal to Noise Ratio: ≥60db
Frequency Response: 100Hz-8KHz",Received in bubble wrap in a thick cardboard box. item in excellent condition due to its secure packaging. all keys working including the different light effects. happy with the purchase. highly recommend seller. thanks,ph-11134103-7rasl-m8s0f2hcvwvn23.webp.jpg,1
prod_18,POND'S Acne Clear Pore Conditioning Toner with Salicylic Acid and Tea Tree Oil for Anti Pimple 100ml,"Pond’s Acne Clear Pore Conditioning Toner cares for pores to give you clearer skin that is smooth and refined up close. It has Salicylic Acid and Tea Tree Oil that deeply cleans and unclogs pores, helping to reduce pimples for clearer skin. It also has Pore Tightening Essence that conditions pores for smooth and refined skin.",Effectiveness: 10/10 | Fragrance: 10/10,ph-11134103-22120-2c1eeft0m4kvb3.jpg,1
prod_02,Luxe Organix Whitening Repair Ultra Light Glow Cleanser 150ml,"Evens out skin tone, lighten scars and dark spots, brighten skin
LUXE ORGANIX WHITENING REPAIR GENTLE FOAM CLEANSER IS MADE WITH NIACINAMIDE AND LICORICE ROOT EXTRACT TO REDUCE APPEARANCE OF HYPERPGMENTATION. ENLARGED PORES AND EXCESS OIL. IT LIGHTENS SKIN AND EVENS OUT SKIN TONE LEAVING YOU WITH A FRESH AND NATURAL GLOW.
HOW TO USE: SQUEEZE A PEA SIZED AMOUNT ONTO HANDS, GENTLY MASSAGE INTO DAMP FACE IN CIRCULAR MOTIONS, AVOIDING THE EYE AREA. RINSE THROUGHLY WITH WATER.CAUTION: FOR EXTERNAL USE ONLY. AVOID CONTACT WITH EYES. CONDUCT A SKIN TEST FIRST. STOP USING AND CONSULT A DOCTOR IF SKIN BECOMES RED, SWOLLEN AND ITCHYDURING USE. KEEP OUT OF REACH OF CHILDREN. STORE AT ROOM TEMPERATURE.
INGREDIENTS: WATER, MYRISTIC ACID, GLYCERIN, POTASSIUM HYDROXIDE, PALMITIC ACID, STEARID ACID, LAURAMIDE DEA, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, GLYCERYL STEARATE, BENZYL GLYCOL, PEG-100 STEARATE, NIACINAMIDE, GLYCYRRHIZA GLABRA (LICORICE) ROOT EXTRACT, SODIUM CHLORIDE, BUTYLENE GLYCOL, 1,2- HEXANEDIOL, GLYCOL DISTEARATE, RASPBERRY KETONE, CARBOMER, DISODIUM EDTA, LAURIC ACID, ETHYLHEXYLGLYCERIN, CITRIC ACID, SODIUM CARBONATE, FRAGRANCE.","NAKALAGAY FREE GIFT before ADD TO CART PERO ITEM ITSELF LANG DADATING, NAKA b1t1 Pa ang CONDI 😤 walang freebies maski isa sa with FREE GIFT NA NAADD TO CART KO",ph-11134103-820la-mnyas3urgcucfb.jpg,0
prod_10,Nvision 22 24 27 Inch IPS Monitor 100Hz/144Hz Framless FHD Gaming Monitor PC Laptop Monitor,"Nvision Frameless Flat Gaming Monitor
Energy Star Certified Monitor
Nvision Official Service Center Guranteed 
180 Days For Feplacement.
24 Months Warranty Period.
Specification:
___________________________________________________________________
Variation:
Model:  N2455PRO 24"" FHD
Color: Black/White
Display Size: 23.8""
Panel Type:  IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  N2455GT 24"" FHD
Color: Black/White
Display Size: 23.8""
Panel Type:  IPS
Refresh Rate: 144Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Variation:
Model:  N2755PRO 27'' FHD
Color: Black/White
Display Size: 27''
Panel Type:  IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Variation:
Model:  N2255GP 22'' FHD
Color: Black/White
Display Size: 21.5''
Panel Type:  IPS
Refresh Rate: 120Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  N2510 25"" FHD
Color: Black/White
Display Size: 24.5""
Panel Type: VA
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080P
Brightness: 250Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1,VGA*1, DC Input*1
Power Adaptor: AC220V, DC 12V/2.5A
Package Size: 63*13*42cm
Weight: 4.5kg
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  Q2760 27"" QHD
Color: Black/White
Display Size: 27""
Panel Type: IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 2560*1440P
Speaker: Build-in Speaker
Brightness: 250Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1, DP*1, Audio Out*1, DC Input*1
Power Adaptor: AC220V, DC 12V/2.5A
Package Size: 63*13*42cm
Weight: 4.5kg
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm","Product: Poor quality | 2 stars only. Lagi siya namamatay upon using 🥲also, im not sure if the monitor has speakers but di gumagana. If wala, then ok. I think okay na for its price but i’m disappointed kasi lagi nga namamatay when I’m using it for work.",ph-11134103-7r990-lmzm5nq6ji2n43.jpg,1
prod_12,[JSJK] autumn new biscuit shoes canvas shoes women's low top Korean fashion shoes#F110,"Upper; Nylon fly woven  artificial leather elastic band
Sole: rubbe, sole,
Heel: flat bottom, split heel, thick heel and thin heel
Shoes: Sandals, sports, leisure and slippers
Height: generally 2-3 inches, 3-5 inches
Suitable season: spring, summer, autumn and winter
Suitable places: gathering, attending, working, shopping and leisure sports
Year of production: 2020                           
Euro size for women:   35-36-37-38-39-40
Euro size for men：    39-40-41-42-43-44
Size  charm : ADD SIZE PAG MALAPAD PAA!
Women ： 22.5cm-size 35        men ： 24.5cm- size39
23cm-size36                  25cm-size40
23.5cm-size37                 26cm -size41
24cm-size 38                  26.5cm--size42
24.5cm-size39                 27.5cm-size 43
25cm-size40                   28cm-size44
All PRODUCT are ON HAND & READY TO SHIP 
✅EARN SHOPEE COINS 
✅CASH ON DELIVERY
 ✅PAY TODAY SHIP TOMORROW ENJOY FREE SHIPPING & CASH ON DELIVERY FOR A MINIMUM PURCHASE OF 500 PESOS ONLY
DELIVERY PERIOD: 4-10days 
MUST READ 
✔️ALL ITEMS ARE AVAILABLE UNLESS MARKED AS ""SOLD OUT""
 ✔️ The Free Size Item may not Perfectly Fit to Every One 
✔️WE ACCEPT RETURNS IF THE ITEM IS NOT YET WORN OR USED. 
BUYER WILL SHOULDER THE RETURN SHIPPING COST 
LIKE & FOLLOW US FOR UPDATES! 
FOR NOT MISSING ANY DISCOUNT！！！！ 
AFTER SALES SERVICE 
(1)If the item you received is defective, please contact us immediately.
(2) REMINDERS 
(3)(1)Please kindly leave us a positive feedback (5 stars) , if you are satisfied with our items. And you could share with your friends on Facebook, Twitter...Thanks 
(4)(2)Please contact us before leaving any negative feedback or open a dispute on Shopee. 
(5)(3)Please give us the opportunity to resolve any problem .
s",Appearance: good | Colour: black with nude brown | Material Quality: good for its price | Maganda..mukha naman matibay..tama naman yung sizes ng chat ako sa seller before ship! Kudos bilis ng shipping din.. thank you so much 👋😊,ph-11134103-22100-075wdlfg43iv9a.jpg;ph-11134103-22100-prjydlfg43iv76.jpg;ph-11134103-22100-544urmfg43iv47.jpg;ph-11134103-22100-6z5og0mg43iv1c.jpg,2
prod_07,Inplay H20 RGB Wired Headset RGB Light Gaming Headset Headphones With Microphone For Pc Laptop,"Inplay Official Service Center Guranteed
6 Months Warranty Period
_______________________________________________________________________________________________________
SPECIFICATION
Brand: INPLAY
Model: H20
Color: Black / White
Warranty: 6 Months
Brand: INPLAY
Model: H30
Color: Balck / White
Warranty: 6 Months
Variation
Brand: Inplay
Model: HG710
Color: Black / White
Driver Diameter: 50mm
Impedance: 30Ω
Sensitivity: 107-113db
Frequency Response: 20hz-20khz
Light Effect: Colorful led light
Cable Length: 1.8m
Product Size:200*190*85mm
Product Weight: 257-277g
Warranty: 6 Months
Brand: INPLAY
Model: S500
Color: Balck
Warranty: 6 Months","Performance: 3/10 for interviewers/for clients kapag kausap niyo sila mahina talaga yung boses nila pero kapag youtube 5/10 ewan ko ba sabog talaga yung boses. | Best Feature: only for gamers not for work or online classes | Product Quality: 4/10 | Product: Poor quality | after observing this headset,Hindi ko talaga naririnig masyado yung mga kausap ko sabog siya if gagamitin niyo for interviews/online classes pero kapag youtube okay parin, hindi siya suitable for work and online classes, This headset is only intended for gamings. I don’t recommend this headset those who want to use for work pero kung pang gaming okay lang siguro. Its just my honest opinion.",ph-11134103-7rase-m9t3dyipllfw35.jpg,0
prod_05,Dermorepubliq 7% Glycolic Acid (AHA) Skin Renewing Toner,"This skin-renewing toner is perfect for improving dull, tired skin, it contains 7% Glycolic Acid, which sloughs off the outermost layer of the dead skin cells, revealing brighter and smoother skin.
Superstar herbs such as Centella Asiatica, Witch Hazel, Papaya, Cucumber, and Aloe Vera Extracts work synergistically for effective acne control and skin-soothing action.
Formulated with sensitive skin in mind, we made sure that this toner does not contain:
• Alcohol
• Sulfates
• Silicones
• Parabens
• Polymers
• Formaldehyde
• Artificial Colorants
• Artificial Scents
Ingredients List
Aqua, 7% Glycolic Acid (AHA), Aloe Barbadensis (Aloe Vera) Leaf Juice, Propylene Glycol, Glycerin, Sodium Hydroxide, Cucumis Sativus (Cucumber) Extract, Centella Asiatica (Gotu Kola) Extract, Carica Papaya (Papaya) Fruit Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Phenoxyethanol, Ethylhexylglycerin
pH 3.5 - 3.7
Dear valued customers,
We are excited to announce that Dermorepubliq is currently transitioning from using plastic shrink wraps to paper boxes as part of our commitment to reducing plastic pollution and protecting the environment. While this transition is underway, some of our products may still arrive with shrink wraps, but we are working hard to make paper boxes the new norm. We appreciate your support as we take this important step toward a more sustainable future.",Effectiveness: I don't know | Texture: watery | I haven't seen the results yet. I hope it works. It smells like miscellair water.Thanks seller and shopee!,ph-11134103-81zte-mlbori8fdhcf2b.jpg;ph-11134103-81ztg-mlbori8o9qtk43.jpg;ph-11134103-81ztg-mlbori8ob5e0ee.jpg,1
prod_10,Nvision 22 24 27 Inch IPS Monitor 100Hz/144Hz Framless FHD Gaming Monitor PC Laptop Monitor,"Nvision Frameless Flat Gaming Monitor
Energy Star Certified Monitor
Nvision Official Service Center Guranteed 
180 Days For Feplacement.
24 Months Warranty Period.
Specification:
___________________________________________________________________
Variation:
Model:  N2455PRO 24"" FHD
Color: Black/White
Display Size: 23.8""
Panel Type:  IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  N2455GT 24"" FHD
Color: Black/White
Display Size: 23.8""
Panel Type:  IPS
Refresh Rate: 144Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Variation:
Model:  N2755PRO 27'' FHD
Color: Black/White
Display Size: 27''
Panel Type:  IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Variation:
Model:  N2255GP 22'' FHD
Color: Black/White
Display Size: 21.5''
Panel Type:  IPS
Refresh Rate: 120Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  N2510 25"" FHD
Color: Black/White
Display Size: 24.5""
Panel Type: VA
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080P
Brightness: 250Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1,VGA*1, DC Input*1
Power Adaptor: AC220V, DC 12V/2.5A
Package Size: 63*13*42cm
Weight: 4.5kg
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  Q2760 27"" QHD
Color: Black/White
Display Size: 27""
Panel Type: IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 2560*1440P
Speaker: Build-in Speaker
Brightness: 250Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1, DP*1, Audio Out*1, DC Input*1
Power Adaptor: AC220V, DC 12V/2.5A
Package Size: 63*13*42cm
Weight: 4.5kg
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm",Performance: superb! | Best Feature: GRAPHICS | Product Quality: excellent product | SOBRANG QUALITY NITO. ANG BAIT NI SELLER AND VERY UP TO DATE :) Fast delivery din :) Hoping it will last po Will recommend this item and store Thank you so much,ph-11134103-7r98q-lqm0ywvtg14re4.jpg;ph-11134103-7r98t-lqm0ywvt0kvv73.jpg;ph-11134103-7r990-lqm0ywuz1s9bae.jpg;ph-11134103-7r98w-lqm0ywvt0ken79.jpg;ph-11134103-7r98w-lqm0ywvtg0nj76.jpg,2
prod_03,"Cetaphil Gentle Skin Cleanser 59ml (For Sensitive Skin, Non-Drying Facial Wash, And Paraben Free)","Our best-selling gentle skin cleanser is clinically proven to actively hydrate while cleansing the skin, and defends against the five signs of skin sensitivity including dryness, irritation, roughness, toughness, and a weakened skin barrier
Our best-seller and fan favorite - a mild, non-irritating and soap-free formula that soothes skin as it cleanses. This award-winning cleanser is clinically proven to hydrate while cleansing, and helps to strengthen the skin&#39;s moisture barrier. It can be specifically used for everyday cleansing, and defends against the five signs of skin sensitivity - dryness, irritation, roughness, toughness, and weakened skin barrier. Non-comodogenic, fragrance-free, pH balanced, and dermatologically tested.
Cetaphil is the most prescribed skincare brand by dermatologists.
- Gentle, soap-free, non-irritating cleanser actively hydrates while cleansing
- Defends against the five signs of skin sensitivity, including dryness, irritation, roughness, tightness and weakened skin barrier
- Non-foaming cleanser can be used with or without water
- Suitable for all skin types, including dry and sensitive skin
- Dermatologist tested and clinically proven to be gentle on sensitive skin
- Fragrance free, hypoallergenic and non-comedogenic, so it won&#39;t irritate skin or clog pores
INGREDIENTS:
Aqua, Glycerin, Cetearyl Alcohol, Panthenol, Niacinamide, Pantolactone, Xanthan Gum, Sodium Cocoyl Isethionate, Sodium Benzoate, Citric Acid
Directions for Use:
With water: 
Apply cleanser and gentle massage into skin. Rinse.
Without water:
Apply a liberal amount of cleanser and gently massage into skin.
About the Brand:
Cetaphil is a gentle skincare brand that has been recommended by dermatologists for over 70 years, and is today used by millions of people with sensitive skin from all around the world. It offers a complete range of cleansers, moisturizers and sun protection ideal for face and body, providing gentle yet effective skincare formula to strengthen and protect even the most sensitive skin.
MOST PRESCRIBED SKINCARE BRAND
Cetaphil is the original sensitive cleanser recommended by dermatologists for over 70 years
CLINICALLY TESTED FOR SENSITIVE SKIN
Our soap-free, skin nourishing products will treat your skin without irritation and is hypoallergenic
DEFENDS AGAINST 5 SIGNS OF SENSITIVITY
Clinically proven to soothe, hydrate, and nourish sensitive skin",Effectiveness: I think legit nmn kc mganda ung quality ng product | Fragrance: Mabango | Texture: is good | Mukang legit since sa original store ako bumili kc mahirap na bka mabili ko fake for my baby kc sensitive skin at sakin acne prone type ng skin ko sana mag ok na to skin. Thanks for the fast delivery ❤️,21582ee4cd09d7f477b78ecd771eaa46.jpg;d27a7bd73cf0f48a2baf4361bbd62202.jpg,2
prod_18,POND'S Acne Clear Pore Conditioning Toner with Salicylic Acid and Tea Tree Oil for Anti Pimple 100ml,"Pond’s Acne Clear Pore Conditioning Toner cares for pores to give you clearer skin that is smooth and refined up close. It has Salicylic Acid and Tea Tree Oil that deeply cleans and unclogs pores, helping to reduce pimples for clearer skin. It also has Pore Tightening Essence that conditions pores for smooth and refined skin.",Sa mga previous order ko 5 stars pa maibibigay ko kasi walang natapon and secured yung parcel. Pero ngayon 3stars lang kasi natapon siya. Di maayos and sealed yung product kaya natapon siya. Sana sa susunod pakiayos po para di rin po kayo magkaron ng mababang ratings.,e73f37d2932343823fa9e32d073c0c50.jpg,1
prod_14,2022 Chinese Collar Polo for Men Long/Short Sleeves Full Buttons Cotton Korean Shirt,"Color: White, Black, Cream, Navy Blue
Size: M, L, XL，XXL
Material: Cotton
Pattern: Plain
Fit Type: Regular Fit
Style: Casual, Fashion
Thickness: Regular
Length: Regular
Decorations: Buttons
Season: Summer
Collar: Chinese Collar",Not true to size.,ph-11134103-7r98o-lovdj78uce7d58.jpg,1
prod_12,[JSJK] autumn new biscuit shoes canvas shoes women's low top Korean fashion shoes#F110,"Upper; Nylon fly woven  artificial leather elastic band
Sole: rubbe, sole,
Heel: flat bottom, split heel, thick heel and thin heel
Shoes: Sandals, sports, leisure and slippers
Height: generally 2-3 inches, 3-5 inches
Suitable season: spring, summer, autumn and winter
Suitable places: gathering, attending, working, shopping and leisure sports
Year of production: 2020                           
Euro size for women:   35-36-37-38-39-40
Euro size for men：    39-40-41-42-43-44
Size  charm : ADD SIZE PAG MALAPAD PAA!
Women ： 22.5cm-size 35        men ： 24.5cm- size39
23cm-size36                  25cm-size40
23.5cm-size37                 26cm -size41
24cm-size 38                  26.5cm--size42
24.5cm-size39                 27.5cm-size 43
25cm-size40                   28cm-size44
All PRODUCT are ON HAND & READY TO SHIP 
✅EARN SHOPEE COINS 
✅CASH ON DELIVERY
 ✅PAY TODAY SHIP TOMORROW ENJOY FREE SHIPPING & CASH ON DELIVERY FOR A MINIMUM PURCHASE OF 500 PESOS ONLY
DELIVERY PERIOD: 4-10days 
MUST READ 
✔️ALL ITEMS ARE AVAILABLE UNLESS MARKED AS ""SOLD OUT""
 ✔️ The Free Size Item may not Perfectly Fit to Every One 
✔️WE ACCEPT RETURNS IF THE ITEM IS NOT YET WORN OR USED. 
BUYER WILL SHOULDER THE RETURN SHIPPING COST 
LIKE & FOLLOW US FOR UPDATES! 
FOR NOT MISSING ANY DISCOUNT！！！！ 
AFTER SALES SERVICE 
(1)If the item you received is defective, please contact us immediately.
(2) REMINDERS 
(3)(1)Please kindly leave us a positive feedback (5 stars) , if you are satisfied with our items. And you could share with your friends on Facebook, Twitter...Thanks 
(4)(2)Please contact us before leaving any negative feedback or open a dispute on Shopee. 
(5)(3)Please give us the opportunity to resolve any problem .
s","Okay naman maganda naman quality Standard packaging, Item shipped on time, ok quality, responsive seller . keep it up . godbless .",3e5d4cbc599e1b4759f883c3cccba5df.jpg,2
prod_18,POND'S Acne Clear Pore Conditioning Toner with Salicylic Acid and Tea Tree Oil for Anti Pimple 100ml,"Pond’s Acne Clear Pore Conditioning Toner cares for pores to give you clearer skin that is smooth and refined up close. It has Salicylic Acid and Tea Tree Oil that deeply cleans and unclogs pores, helping to reduce pimples for clearer skin. It also has Pore Tightening Essence that conditions pores for smooth and refined skin.","Kalahati nlng yung laman nung dumating, nakasealed pero nagleak.",ph-11134103-7r98z-lvucb89zuvs13c.jpg;ph-11134103-7r98s-lvucb89zwach2b.jpg;ph-11134103-7r98o-lvucfpprm25dc2.jpg,0
